operator,rarity,class,promotion_level,level,hp,attack,defense,resistance,redeployment_time,dp_cost,block_count,attack_interval,cn_release_date,global_release_date,is_limited
Shaw,4.0,Specialist,2,36,1591,525,334,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,37,1597,527,335,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,38,1603,529,336,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,39,1608,530,337,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,40,1614,532,338,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,41,1620,533,339,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,42,1626,535,339,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,43,1631,537,340,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,44,1637,538,341,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,45,1643,540,342,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,46,1648,541,343,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,47,1654,543,344,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,48,1660,545,345,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,49,1665,546,346,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,50,1671,548,347,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,51,1677,549,348,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,52,1682,551,349,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,53,1688,553,349,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,54,1694,554,350,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,55,1700,556,351,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,56,1705,557,352,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,57,1711,559,353,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,58,1717,561,354,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,59,1722,562,355,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,60,1728,564,356,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,61,1734,566,357,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,62,1739,567,358,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,63,1745,569,359,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,64,1751,570,360,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,65,1757,572,360,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,66,1762,574,361,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,67,1768,575,362,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,68,1774,577,363,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,69,1779,578,364,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Shaw,4.0,Specialist,2,70,1785,580,365,0,70,19,2,1.2,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,1,548,202,46,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,2,553,204,46,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,3,557,206,47,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,4,562,209,47,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,5,566,211,48,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,6,571,213,48,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,7,576,215,49,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,8,580,217,49,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,9,585,219,50,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,10,590,222,50,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,11,594,224,51,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,12,599,226,51,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,13,603,228,51,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,14,608,230,52,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,15,613,233,52,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,16,617,235,53,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,17,622,237,53,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,18,626,239,54,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,19,631,241,54,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,20,636,243,55,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,21,640,246,55,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,22,645,248,56,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,23,650,250,56,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,24,654,252,56,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,25,659,254,57,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,26,663,257,57,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,27,668,259,58,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,28,673,261,58,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,29,677,263,59,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,30,682,265,59,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,31,686,267,60,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,32,691,270,60,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,33,696,272,61,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,34,700,274,61,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,35,705,276,61,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,36,709,278,62,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,37,714,281,62,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,38,719,283,63,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,39,723,285,63,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,40,728,287,64,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,41,733,289,64,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,42,737,291,65,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,43,742,294,65,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,44,746,296,66,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,0,45,751,298,66,10,70,12,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,1,751,298,66,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,2,755,300,66,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,3,758,301,67,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,4,762,303,67,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,5,765,305,67,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,6,769,306,68,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,7,773,308,68,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,8,776,310,68,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,9,780,312,69,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,10,783,313,69,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,11,787,315,69,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,12,791,317,70,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,13,794,318,70,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,14,798,320,70,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,15,802,322,71,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,16,805,323,71,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,17,809,325,71,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,18,812,327,71,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,19,816,329,72,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,20,820,330,72,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,21,823,332,72,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,22,827,334,73,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,23,830,335,73,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,24,834,337,73,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,25,838,339,74,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,26,841,340,74,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,27,845,342,74,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,28,848,344,75,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,29,852,345,75,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,30,856,347,75,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,31,859,349,76,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,32,863,351,76,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,33,867,352,76,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,34,870,354,77,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,35,874,356,77,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,36,877,357,77,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,37,881,359,78,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,38,885,361,78,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,39,888,362,78,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,40,892,364,79,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,41,895,366,79,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,42,899,367,79,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,43,903,369,80,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,44,906,371,80,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,45,910,373,80,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,46,913,374,80,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,47,917,376,81,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,48,921,378,81,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,49,924,379,81,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,50,928,381,82,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,51,932,383,82,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,52,935,384,82,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,53,939,386,83,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,54,942,388,83,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,55,946,390,83,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,56,950,391,84,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,57,953,393,84,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,58,957,395,84,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,59,960,396,85,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,1,60,964,398,85,15,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,1,964,398,85,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,2,967,399,85,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,3,971,400,85,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,4,974,402,86,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,5,978,403,86,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,6,981,404,86,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,7,985,405,86,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,8,988,406,87,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,9,992,408,87,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,10,995,409,87,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,11,999,410,87,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,12,1002,411,88,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,13,1006,412,88,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,14,1009,413,88,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,15,1013,415,88,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,16,1016,416,88,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,17,1020,417,89,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,18,1023,418,89,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,19,1027,419,89,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,20,1030,421,89,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,21,1034,422,90,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,22,1037,423,90,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,23,1041,424,90,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,24,1044,425,90,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,25,1048,427,91,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,26,1051,428,91,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,27,1055,429,91,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,28,1058,430,91,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,29,1062,431,91,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,30,1065,432,92,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,31,1069,434,92,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,32,1072,435,92,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,33,1076,436,92,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,34,1079,437,93,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,35,1083,438,93,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,36,1086,440,93,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,37,1090,441,93,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,38,1093,442,94,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,39,1097,443,94,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,40,1100,444,94,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,41,1104,446,94,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,42,1107,447,95,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,43,1111,448,95,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,44,1114,449,95,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,45,1118,450,95,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,46,1121,451,95,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,47,1125,453,96,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,48,1128,454,96,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,49,1132,455,96,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,50,1135,456,96,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,51,1139,457,97,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,52,1142,459,97,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,53,1146,460,97,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,54,1149,461,97,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,55,1153,462,98,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,56,1156,463,98,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,57,1160,465,98,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,58,1163,466,98,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,59,1167,467,98,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,60,1170,468,99,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,61,1174,469,99,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,62,1177,470,99,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,63,1181,472,99,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,64,1184,473,100,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,65,1188,474,100,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,66,1191,475,100,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,67,1195,476,100,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,68,1198,478,101,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,69,1202,479,101,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Earthspirit,4.0,Supporter,2,70,1205,480,101,20,70,14,1,1.9,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,1,472,181,53,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,2,476,183,54,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,3,480,185,54,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,4,483,186,55,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,5,487,188,55,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,6,491,190,56,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,7,495,192,56,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,8,498,193,57,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,9,502,195,57,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,10,506,197,58,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,11,510,199,58,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,12,514,201,59,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,13,517,202,60,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,14,521,204,60,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,15,525,206,61,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,16,529,208,61,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,17,532,209,62,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,18,536,211,62,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,19,540,213,63,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,20,544,215,63,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,21,547,216,64,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,22,551,218,64,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,23,555,220,65,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,24,559,222,66,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,25,563,224,66,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,26,566,225,67,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,27,570,227,67,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,28,574,229,68,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,29,578,231,68,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,30,581,232,69,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,31,585,234,69,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,32,589,236,70,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,33,593,238,70,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,34,597,240,71,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,35,600,241,72,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,36,604,243,72,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,37,608,245,73,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
Deepcolor,4.0,Supporter,0,38,612,247,73,10,70,8,1,1.6,4/30/2019,1/16/2020,0.0
